review_id,product_id,customer_id,order_id,rating,review_title,review_text,review_date,verified_purchase,helpful_count
2375,207.0,1476,7173,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-10-04,True,29
2376,383.0,1827,6683,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-12-05,True,2
2377,391.0,242,3256,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-08-04,True,45
2378,377.0,269,5368,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-12-17,True,7
2379,282.0,795,7158,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2023-08-10,True,44
2380,153.0,1606,5703,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-11-08,True,5
2381,85.0,1058,3582,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-03-12,True,19
2382,1.0,347,3724,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-02-06,True,50
2383,395.0,1727,4244,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-03-31,True,24
2384,159.0,1548,3738,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-09-06,True,39
2385,258.0,1539,6508,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-03-04,True,20
2386,5.0,945,3277,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-02-13,True,13
2387,105.0,127,3664,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-04-08,True,12
2388,140.0,524,7358,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-03-20,True,41
2389,427.0,796,6324,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-10-30,True,39
2390,426.0,468,2791,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-07-25,True,6
2391,427.0,796,6324,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-11-05,True,33
2392,410.0,319,1160,4,Great product!,This is a sample review text for the product. Rating: 4/5,2025-01-04,True,48
2393,375.0,1005,5553,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-09-09,True,17
2394,402.0,1740,128,2,Just okay,This is a sample review text for the product. Rating: 2/5,2024-04-07,True,14
2395,319.0,1742,2926,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2024-01-07,True,14
2396,281.0,1802,5154,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2024-03-13,True,0
2397,34.0,1605,3976,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-01-04,True,27
2398,383.0,1382,4221,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-09-24,True,19
2399,402.0,280,64,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-09-12,True,1
2400,459.0,1557,5864,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2023-03-24,True,23
2401,405.0,36,4845,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-06-02,True,16
2402,455.0,926,4881,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-12-15,True,10
2403,457.0,357,2997,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-07-04,True,31
2404,109.0,1750,2380,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-01-19,True,12
2405,320.0,1811,4891,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-03-09,True,24
2406,419.0,1782,5190,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2024-05-02,True,44
2407,335.0,1071,3282,3,Could be better,This is a sample review text for the product. Rating: 3/5,2024-09-30,True,24
2408,329.0,1466,4919,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-09-28,True,47
2409,149.0,119,5317,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-01-18,True,40
2410,444.0,386,4790,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2023-05-22,True,13
2411,377.0,1941,4517,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-11-01,True,14
2412,483.0,1055,3847,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-02-07,True,9
2413,355.0,1873,7894,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-12-16,True,12
2414,260.0,1838,7663,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-09-06,True,0
2415,168.0,1656,1437,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-05-07,True,15
2416,403.0,1618,2261,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-03-24,True,11
2417,346.0,1494,545,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-06-21,True,50
2418,109.0,484,7855,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-04-29,True,29
2419,481.0,40,3166,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-07-09,True,26
2420,144.0,831,6897,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-01-10,True,21
2421,377.0,1424,7193,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-12-22,True,1
2422,221.0,1692,7127,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2023-08-19,True,34
2423,435.0,360,607,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-11-23,True,37
2424,429.0,429,5454,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-03-08,True,47
2425,425.0,481,6089,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-05-26,True,15
2426,204.0,761,5411,3,Love it!,This is a sample review text for the product. Rating: 3/5,2024-11-05,True,47
2427,281.0,1710,7303,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-02-24,True,17
2428,482.0,1948,158,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-03-05,True,17
2429,248.0,694,4461,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-08-05,True,18
2430,187.0,757,4466,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2025-01-07,True,33
2431,172.0,1085,5797,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-08-05,True,14
2432,207.0,690,767,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-03-06,True,15
2433,98.0,99,2504,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-07-12,True,10
2434,402.0,765,5802,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-02-06,True,4
2435,206.0,441,656,3,Love it!,This is a sample review text for the product. Rating: 3/5,2024-05-10,True,15
2436,113.0,1392,6888,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-03-05,True,4
2437,301.0,720,7672,2,Perfect!,This is a sample review text for the product. Rating: 2/5,2024-01-23,True,34
2438,354.0,557,1006,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-07-10,True,18
2439,278.0,585,4606,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-01-02,True,17
2440,272.0,1938,5155,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-01-26,True,35
2441,305.0,98,3956,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-07-10,True,36
2442,480.0,1458,7947,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-06-14,True,40
2443,71.0,879,2933,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-07-31,True,35
2444,443.0,1737,6971,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-11-14,True,12
2445,73.0,156,3745,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-02-07,True,37
2446,371.0,1944,1145,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-01-12,True,14
2447,416.0,959,7902,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-01-07,True,13
2448,243.0,1280,435,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-12-22,True,34
2449,58.0,238,6130,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-07-02,True,10
2450,369.0,1829,3834,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-04-20,True,12
2451,409.0,316,3585,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-08-17,True,18
2452,432.0,663,6165,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-11-12,True,41
2453,84.0,1481,1712,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-12-05,True,5
2454,161.0,1876,5730,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-02-24,True,20
2455,159.0,1377,1171,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-12-13,True,5
2456,476.0,370,2239,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2024-01-03,True,19
2457,199.0,1474,2890,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-06-14,True,39
2458,255.0,1904,6855,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-06-19,True,11
2459,323.0,592,999,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-05-09,True,14
2460,228.0,1756,7726,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-02-01,True,31
2461,321.0,1640,6044,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-11-18,True,40
2462,310.0,1733,6659,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-05-08,True,41
2463,248.0,1974,4934,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-01-06,True,34
2464,202.0,1880,7748,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-07-17,True,32
2465,120.0,161,6853,2,Excellent quality,This is a sample review text for the product. Rating: 2/5,2025-01-22,True,1
2466,420.0,901,4314,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-06-03,True,46
2467,319.0,1688,1490,2,Love it!,This is a sample review text for the product. Rating: 2/5,2024-10-22,True,15
2468,330.0,586,3794,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-06-03,True,48
2469,369.0,65,530,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-08-17,True,5
2470,215.0,1150,2452,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-03-08,True,13
2471,259.0,1845,4347,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-11-26,True,42
2472,17.0,1010,3827,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-08-11,True,48
2473,146.0,1865,6651,1,Good value for money,This is a sample review text for the product. Rating: 1/5,2023-12-16,True,17
2474,323.0,1542,5689,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-01-17,True,18
2475,425.0,1831,3825,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-12-02,True,0
2476,65.0,1292,7980,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-08-23,True,24
2477,106.0,1782,5145,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-11-01,True,48
2478,356.0,1401,5076,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2023-09-16,True,21
2479,365.0,484,4166,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-07-03,True,47
2480,448.0,1592,2473,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-07-09,True,26
2481,308.0,1620,1326,5,Not bad,This is a sample review text for the product. Rating: 5/5,2023-10-03,True,41
2482,198.0,1055,448,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-02-07,True,36
2483,60.0,1721,4303,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-06-20,True,30
2484,161.0,1876,5730,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-02-29,True,22
2485,141.0,1097,5806,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-09-02,True,2
2486,209.0,725,6054,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-05-22,True,17
2487,107.0,1213,4287,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-09-14,True,23
2488,367.0,186,5987,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-02-25,True,25
2489,106.0,18,1850,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-06-10,True,41
2490,81.0,1020,5882,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-10-21,True,12
2491,491.0,1888,6963,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-07-16,True,4
2492,224.0,423,5246,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-03-04,True,43
2493,126.0,1904,5917,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2023-04-06,True,37
2494,39.0,665,2144,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-08-15,True,40
2495,155.0,16,7756,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-12-09,True,31
2496,320.0,1572,2216,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-12-25,True,16
2497,342.0,1494,3304,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2023-06-27,True,2
2498,166.0,1109,3121,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-07-02,True,12
2499,291.0,1536,4832,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-07-25,True,14
2500,287.0,1062,3360,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-04-10,True,37
2501,77.0,508,6970,2,Good value for money,This is a sample review text for the product. Rating: 2/5,2024-09-14,True,39
2502,143.0,1341,1614,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-10-10,True,33
2503,420.0,970,1180,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-07-01,True,10
2504,25.0,215,7440,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-10-16,True,2
2505,484.0,1214,3260,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-06-08,True,3
2506,280.0,1653,6799,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-03-07,True,50
2507,298.0,254,5656,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-04-23,True,42
2508,57.0,322,1607,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-05-26,True,13
2509,279.0,1367,1031,5,Not bad,This is a sample review text for the product. Rating: 5/5,2023-04-05,True,39
2510,380.0,792,5374,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-05-04,True,10
2511,332.0,1709,1227,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-10-04,True,36
2512,251.0,377,7531,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2024-05-23,True,25
2513,408.0,1728,5419,1,Terrible quality,This is a sample review text for the product. Rating: 1/5,2024-02-09,True,18
2514,281.0,693,3975,4,Not bad,This is a sample review text for the product. Rating: 4/5,2025-01-20,True,0
2515,114.0,1455,5980,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2023-07-16,True,22
2516,9.0,36,6461,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2024-12-23,True,28
2517,291.0,1854,321,4,Great product!,This is a sample review text for the product. Rating: 4/5,2025-01-05,True,21
2518,194.0,1788,7526,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-10-25,True,38
2519,253.0,409,3181,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-07-22,True,46
2520,100.0,544,6664,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-09-08,True,29
2521,57.0,1354,4841,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-04-16,True,49
2522,268.0,1456,4888,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-03-17,True,19
2523,249.0,1254,4258,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-03-31,True,10
2524,341.0,1730,6302,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-12-14,True,24
2525,291.0,842,2930,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-06-28,True,48
2526,114.0,357,5649,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-12-26,True,21
2527,338.0,1532,7916,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-05-30,True,11
2528,23.0,1807,1752,1,Disappointed,This is a sample review text for the product. Rating: 1/5,2024-10-19,True,15
2529,395.0,1727,4244,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-03-18,True,4
2530,438.0,563,3727,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2024-01-30,True,36
2531,251.0,250,1933,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-09-06,True,36
2532,214.0,1021,5466,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-02-24,True,50
2533,286.0,1354,4841,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-04-06,True,50
2534,100.0,875,6788,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-06-02,True,3
2535,142.0,1466,380,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-12-28,True,20
2536,104.0,1113,1521,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-01-22,True,33
2537,70.0,1909,7308,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-05-31,True,48
2538,23.0,363,2131,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-03-14,True,28
2539,344.0,1100,2712,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-03-10,True,19
2540,129.0,1074,948,2,Love it!,This is a sample review text for the product. Rating: 2/5,2023-03-04,True,12
2541,85.0,378,974,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-01-23,True,21
2542,481.0,991,389,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2025-01-09,True,3
2543,400.0,1974,1305,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-08-26,True,50
2544,471.0,1423,7944,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-09-05,True,39
2545,464.0,1386,4211,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-10-23,True,41
2546,297.0,219,616,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-05-02,True,39
2547,410.0,319,1160,4,Just okay,This is a sample review text for the product. Rating: 4/5,2025-01-12,True,50
2548,22.0,36,4939,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-01-30,True,0
2549,365.0,785,1771,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-07-15,True,38
2550,185.0,1107,2033,2,Not bad,This is a sample review text for the product. Rating: 2/5,2024-02-12,True,10
2551,42.0,48,5532,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-11-18,True,8
2552,320.0,762,4297,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-08-28,True,44
2553,346.0,203,4571,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-10-26,True,33
2554,222.0,1777,4392,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-08-03,True,29
2555,249.0,383,62,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-10-07,True,10
2556,266.0,1791,7810,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-12-24,True,39
2557,293.0,789,3073,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-11-28,True,32
2558,209.0,1064,6426,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-11-08,True,50
2559,271.0,1067,5729,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-03-24,True,21
2560,416.0,370,6263,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-06-03,True,26
2561,173.0,831,5635,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-05-06,True,32
2562,352.0,1420,3055,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-11-18,True,47
2563,72.0,432,4820,3,Just okay,This is a sample review text for the product. Rating: 3/5,2023-05-29,True,14
2564,486.0,1148,2332,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-04-23,True,47
2565,272.0,636,4911,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-04-26,True,33
2566,174.0,1681,4866,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2024-02-15,True,0
2567,486.0,1825,1383,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-08-14,True,32
2568,287.0,113,3693,2,Love it!,This is a sample review text for the product. Rating: 2/5,2024-09-02,True,14
2569,112.0,1113,5795,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-02-19,True,47
2570,232.0,726,901,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-06-15,True,20
2571,275.0,635,5933,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-09-28,True,26
2572,338.0,626,5002,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-07-25,True,27
2573,283.0,274,1358,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-04-30,True,21
2574,49.0,1170,648,3,Great product!,This is a sample review text for the product. Rating: 3/5,2023-11-16,True,11
2575,172.0,725,7695,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-08-31,True,19
2576,247.0,593,3259,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-02-19,True,29
2577,8.0,277,2665,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-02-20,True,5
2578,318.0,1826,6791,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-11-03,True,6
2579,81.0,1209,6549,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-04-10,True,31
2580,171.0,716,7075,2,Good value for money,This is a sample review text for the product. Rating: 2/5,2023-11-06,True,16
2581,364.0,1159,5433,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-11-22,True,17
2582,184.0,428,2881,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-05-31,True,45
2583,341.0,1439,2424,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-12-06,True,29
2584,185.0,958,1659,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-08-22,True,13
2585,424.0,1745,2958,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2025-01-10,True,18
2586,185.0,1056,1192,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-04-07,True,14
2587,100.0,1070,3478,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-08-17,True,44
2588,356.0,1473,3565,2,Perfect!,This is a sample review text for the product. Rating: 2/5,2023-04-23,True,36
2589,162.0,289,7904,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-08-27,True,42
2590,10.0,1068,6821,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-11-19,True,27
2591,431.0,1607,304,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-02-09,True,39
2592,130.0,197,942,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2023-03-19,True,39
2593,280.0,1653,6799,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-03-11,True,15
2594,121.0,531,5410,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-12-17,True,14
2595,262.0,1430,4551,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-02-09,True,12
2596,399.0,793,320,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-09-09,True,42
2597,169.0,1873,3046,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-01-29,True,32
2598,339.0,1164,1273,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-03-31,True,23
2599,143.0,1341,1614,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-10-14,True,39
2600,107.0,790,2392,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-10-20,True,10
2601,308.0,1054,823,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-02-08,True,21
2602,409.0,1047,1493,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-05-13,True,27
2603,49.0,16,1332,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-02-06,True,24
2604,295.0,1391,6292,3,Love it!,This is a sample review text for the product. Rating: 3/5,2024-03-12,True,34
2605,256.0,1798,2481,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-12-26,True,36
2606,111.0,238,4019,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2023-09-06,True,42
2607,428.0,648,7239,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-03-23,True,35
2608,274.0,635,5933,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-09-24,True,31
2609,39.0,1745,6916,3,Could be better,This is a sample review text for the product. Rating: 3/5,2024-04-30,True,27
2610,415.0,1195,558,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-03-15,True,38
2611,296.0,1833,7927,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-07-14,True,27
2612,187.0,416,2324,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2025-01-07,True,50
2613,92.0,523,6848,1,Excellent quality,This is a sample review text for the product. Rating: 1/5,2024-04-08,True,7
2614,363.0,12,103,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2023-01-28,True,46
2615,176.0,1854,7529,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-05-13,True,14
2616,90.0,951,6366,1,Could be better,This is a sample review text for the product. Rating: 1/5,2024-10-08,True,14
2617,364.0,463,2502,2,Love it!,This is a sample review text for the product. Rating: 2/5,2024-10-22,True,38
2618,389.0,1346,477,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-11-07,True,44
2619,147.0,499,2891,1,Great product!,This is a sample review text for the product. Rating: 1/5,2023-02-09,True,47
2620,61.0,975,1907,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-03-03,True,14
2621,392.0,274,6345,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-11-24,True,36
2622,57.0,1882,1808,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-11-13,True,46
2623,28.0,1495,3033,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-04-12,True,13
2624,411.0,924,6857,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-04-04,True,29
2625,77.0,508,6970,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-08-18,True,50
2626,465.0,1025,2538,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-12-07,True,27
2627,189.0,959,2018,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2023-05-06,True,30
2628,318.0,1310,459,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-05-22,True,17
2629,414.0,1531,4416,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-03-21,True,3
2630,285.0,498,1658,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-11-29,True,13
2631,38.0,285,6535,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-10-02,True,0
2632,328.0,760,1260,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-02-01,True,16
2633,168.0,1359,5084,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-03-15,True,40
2634,140.0,1152,5544,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-06-24,True,16
2635,260.0,1432,89,2,Exceeded expectations,This is a sample review text for the product. Rating: 2/5,2023-07-17,True,20
2636,403.0,488,7800,2,Not bad,This is a sample review text for the product. Rating: 2/5,2024-07-14,True,22
2637,111.0,238,4019,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2023-09-07,True,19
2638,333.0,554,5672,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-07-12,True,19
2639,78.0,1944,4408,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-08-02,True,35
2640,297.0,429,1194,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-07-23,True,30
2641,412.0,1319,5043,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-10-25,True,6
2642,368.0,340,6635,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-08-29,True,17
2643,207.0,1136,2136,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-07-22,True,29
2644,482.0,1842,4152,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-03-22,True,15
